lineup_id	country	in_scope	channel_type	type_lookup	channel_id	dn_1	dn_2	standard_cable_network_station	dn_3	call_sign	channel_number	network_base	network_lookup	city	city_lookup	region	region_lookup	brand_scope	scope_lookup	resolution	resolution_lookup	feed_lookup	manual_override_needed	Manual_Display_namne	final_display_name
10272	US	N	local	local	34508.stations.xmltv.tvmedia.ca	"Circle (KCAL-TV3) Los Angeles, CA"	KCAL-TV3	Yes	46090	KCAL-TV3		Circle	Circle	Los Angeles	Los Angeles	CA	CA		country_unique						"Circle Los Angeles, CA (US)"
10273	US	N	specialty	specialty	3229.stations.xmltv.tvmedia.ca	BET Soul	Soul	No	219		219	BET Soul	BET						country_unique						#REF!
10273	US	N	specialty	specialty	6837.stations.xmltv.tvmedia.ca	BET Her	BETHer	No	220		220	BET Her	BET						country_unique						#REF!
10270	CA	Y	local	local	257.stations.xmltv.tvmedia.ca	"CITY Calgary, AB"	CKAL	No	140	CKAL	140	CITY	CITY	Calgary	Calgary	AB	AB		country_unique						"CITY Calgary, AB (CA)"
10269	CA	Y	specialty	local	8488.stations.xmltv.tvmedia.ca	"CITY Calgary, AB HD"	CKAL	No	232	CKAL	232	"CITY Calgary, AB HD"	CITY		Calgary		AB		country_unique		HD				"CITY Calgary, AB (CA) (HD)"
10269	CA	Y	specialty	local	2813.stations.xmltv.tvmedia.ca	"CITY Edmonton, AB HD"	CKEMHD	No	231	CKEMHD	231	"CITY Edmonton, AB HD"	CITY		Edmonton		AB		country_unique		HD				"CITY Edmonton, AB (CA) (HD)"
10270	CA	Y	local	local	1171.stations.xmltv.tvmedia.ca	"CITY Montreal, QC"	CJNT	No	122	CJNT	122	CITY	CITY	Montreal	Montreal	QC	QC		country_unique						"CITY Montreal, QC (CA)"
10269	CA	Y	specialty	specialty	10811.stations.xmltv.tvmedia.ca	CITY On Demand	CITOD	No	234	CITOD	234	CITY On Demand	CITY						country_unique						#REF!
10270	CA	Y	local	local	42.stations.xmltv.tvmedia.ca	"CITY Toronto, ON"	CITY	No	133	CITY	133	CITY	CITY	Toronto	Toronto	ON	ON		country_unique						"CITY Toronto, ON (CA)"
10270	CA	Y	specialty	local	2825.stations.xmltv.tvmedia.ca	"CITY Toronto, ON HD"	CITYHD	No	519	CITYHD	519	"CITY Toronto, ON HD"	CITY		Toronto		ON		country_unique		HD				"CITY Toronto, ON (CA) (HD)"
10273	US	N	specialty	specialty	6191.stations.xmltv.tvmedia.ca	BET Gospel	BETG	No	225	BETG	225	BET Gospel	BET						country_unique						#REF!
10269	CA	Y	local	local	187.stations.xmltv.tvmedia.ca	"CITY Vancouver, BC"	CKVU	No	106	CKVU	106	CITY	CITY	Vancouver	Vancouver	BC	BC		country_unique						"CITY Vancouver, BC (CA)"
10270	CA	Y	local	local	187.stations.xmltv.tvmedia.ca	"CITY Vancouver, BC"	CKVU	No	135	CKVU	135	CITY	CITY	Vancouver	Vancouver	BC	BC		country_unique						"CITY Vancouver, BC (CA)"
10269	CA	Y	specialty	local	3936.stations.xmltv.tvmedia.ca	"CITY Vancouver, BC HD"	CKVUHD	No	233	CKVUHD	233	"CITY Vancouver, BC HD"	CITY		Vancouver		BC		country_unique		HD				"CITY Vancouver, BC (CA) (HD)"
10270	CA	Y	specialty	local	3936.stations.xmltv.tvmedia.ca	"CITY Vancouver, BC HD"	CKVUHD	No	583	CKVUHD	583	"CITY Vancouver, BC HD"	CITY		Vancouver		BC		country_unique		HD				"CITY Vancouver, BC (CA) (HD)"
10270	CA	Y	local	local	230.stations.xmltv.tvmedia.ca	"CITY Winnipeg, MB"	CHMI	No	139	CHMI	139	CITY	CITY	Winnipeg	Winnipeg	MB	MB		country_unique						"CITY Winnipeg, MB (CA)"
10269	CA	N	local	local	13874.stations.xmltv.tvmedia.ca	"CJIL-TV-1 Bow Island, AB"	CJIL-TV-1	No	870		870	CJIL-TV-1	CJIL-TV-1	Bow Island	Bow Island	AB	AB		country_unique						"CJIL-TV-1 Bow Island, AB (CA)"
10269	CA	N	local	local	199.stations.xmltv.tvmedia.ca	"CJON (NTV) St-John, NL"	CJON	No	240	CJON	240	CJON	CJON	St-John	St-John	NL	NL		country_unique						"CJON St-John, NL (CA)"
10270	CA	Y	specialty	specialty	120.stations.xmltv.tvmedia.ca	CMT Canada	CMT	No	711	CMT	711	CMT Canada	CMT						country_unique						#REF!
10269	CA	Y	specialty	specialty	11325.stations.xmltv.tvmedia.ca	CMT Canada HD	CMTHD	No	555	CMTHD	555	CMT Canada HD	CMT						country_unique		HD				#REF!
10273	US	Y	specialty	specialty	2288.stations.xmltv.tvmedia.ca	CMT Music	CMTM	No	222	CMTM	222	CMT Music	CMT						country_unique						#REF!
10271	US	Y	specialty	specialty	2288.stations.xmltv.tvmedia.ca	CMT Music	CMTM	No	1619	CMTM	1619	CMT Music	CMT						country_unique						#REF!
10271	US	Y	specialty	specialty	1076.stations.xmltv.tvmedia.ca	CMT US - Eastern Feed	CMTUS	No	146	CMTUS	146	CMT US - Eastern Feed	CMT						country_unique						#REF!
10273	US	Y	specialty	specialty	1076.stations.xmltv.tvmedia.ca	CMT US - Eastern Feed	CMTUS	No	1665	CMTUS	1665	CMT US - Eastern Feed	CMT						country_unique						#REF!
10273	US	N	specialty	specialty	4453.stations.xmltv.tvmedia.ca	Hallmark Mystery - Eastern	HMYS	No	239	HMYS	239	Hallmark Mystery - Eastern	Hallmark						country_unique						#REF!
10273	US	Y	specialty	specialty	6344.stations.xmltv.tvmedia.ca	CMT US - Eastern Feed HD	CMTUS-HD	No	721	CMTUS-HD	721	CMT US - Eastern Feed HD	CMT						country_unique		HD				#REF!
10271	US	Y	specialty	specialty	6344.stations.xmltv.tvmedia.ca	CMT US - Eastern Feed HD	CMTUS-HD	No	31850	31850		CMT US - Eastern Feed HD	CMT						country_unique		HD				#REF!
10270	CA	N	specialty	specialty	3431.stations.xmltv.tvmedia.ca	Daystar Canada	DAYSTAR	No	241	DAYSTAR	241	Daystar Canada	Daystar						country_unique						#REF!
10270	CA	Y	specialty	specialty	3561.stations.xmltv.tvmedia.ca	CNBC Canada	CNBC	No	184	CNBC	184	CNBC Canada	CNBC						country_unique						#REF!
10269	CA	Y	specialty	specialty	3561.stations.xmltv.tvmedia.ca	CNBC Canada	CNBC	No	806	CNBC	806	CNBC Canada	CNBC						country_unique						#REF!
10271	US	Y	specialty	specialty	201.stations.xmltv.tvmedia.ca	CNBC USA	CNBC	No	58	CNBC	58	CNBC USA	CNBC						country_unique						#REF!
10273	US	Y	specialty	specialty	201.stations.xmltv.tvmedia.ca	CNBC USA	CNBC	No	1544	CNBC	1544	CNBC USA	CNBC						country_unique						#REF!
10273	US	Y	specialty	specialty	6119.stations.xmltv.tvmedia.ca	CNBC USA HD	CNBCH	No	602	CNBCH	602	CNBC USA HD	CNBC						country_unique		HD				#REF!
10271	US	Y	specialty	specialty	6119.stations.xmltv.tvmedia.ca	CNBC USA HD	CNBCH	No	21100	CNBCH		CNBC USA HD	CNBC						country_unique		HD				#REF!
10273	US	Y	specialty	specialty	2664.stations.xmltv.tvmedia.ca	CNBC World	CNBCW	No	106	CNBCW	106	CNBC World	CNBC						country_unique						#REF!
10271	US	Y	specialty	specialty	70.stations.xmltv.tvmedia.ca	CNN	57	No		CNN	57	CNN	CNN						multi_country						#REF!
10270	CA	Y	specialty	specialty	70.stations.xmltv.tvmedia.ca	CNN	183	No		CNN	183	CNN	CNN						multi_country						#REF!
10273	US	Y	specialty	specialty	70.stations.xmltv.tvmedia.ca	CNN	1541	No		CNN	1541	CNN	CNN						multi_country						#REF!
10273	US	Y	specialty	specialty	2096.stations.xmltv.tvmedia.ca	CNN Espaï¿½ï	CNNE	No	1540	CNNE	1540	CNN Espaï¿½ï	CNN						country_unique						#REF!
10273	US	N	specialty	specialty	1198.stations.xmltv.tvmedia.ca	Nickelodeon USA - Pacific Feed	NICK	No	253	NICK	253	Nickelodeon USA - Pacific Feed	Nickelodeon						country_unique						#REF!
10270	CA	Y	specialty	specialty	4724.stations.xmltv.tvmedia.ca	CNN HD	CNN-HD	No	545	CNN-HD	545	CNN HD	CNN						multi_country		HD				#REF!
