"source_root","target_root","mode","full_path","relative_path","target_path","target_exists_now","extension","size_bytes","last_write_time"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\5847CA85FC__cr.m3u","5847CA85FC__cr.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\5847CA85FC__cr.m3u","False",".m3u","10319","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\58B3AF4FA9__playlist_src_us_sofast.m3u","58B3AF4FA9__playlist_src_us_sofast.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\58B3AF4FA9__playlist_src_us_sofast.m3u","False",".m3u","13091","2025-08-11 02:55:24"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\59D07AF8E6__tvh-tv.m3u8","59D07AF8E6__tvh-tv.m3u8","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\59D07AF8E6__tvh-tv.m3u8","False",".m3u8","2720","2025-08-21 00:15:31"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\5BCE85D721__us_canelatv.m3u","5BCE85D721__us_canelatv.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\5BCE85D721__us_canelatv.m3u","False",".m3u","3083","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\5DBC229F87__so_premiumfree.m3u","5DBC229F87__so_premiumfree.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\5DBC229F87__so_premiumfree.m3u","False",".m3u","2369","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\5DF42D978A__nl.m3u","5DF42D978A__nl.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\5DF42D978A__nl.m3u","False",".m3u","25699","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\5E33F9A996__us_cineversetv.m3u","5E33F9A996__us_cineversetv.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\5E33F9A996__us_cineversetv.m3u","False",".m3u","5901","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\6190229E34__ru_televizor-24.m3u","6190229E34__ru_televizor-24.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\6190229E34__ru_televizor-24.m3u","False",".m3u","3113","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\637C9C2417__playlist_src_uk_rakuten.m3u","637C9C2417__playlist_src_uk_rakuten.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\637C9C2417__playlist_src_uk_rakuten.m3u","False",".m3u","15331","2025-08-11 02:55:25"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\648F175E1C__gh.m3u","648F175E1C__gh.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\648F175E1C__gh.m3u","False",".m3u","2334","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\668F10EE43__playlist_free-tv_ie.m3u8","668F10EE43__playlist_free-tv_ie.m3u8","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\668F10EE43__playlist_free-tv_ie.m3u8","False",".m3u8","17163","2025-08-11 02:55:36"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\673B1259F3__kz.m3u","673B1259F3__kz.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\673B1259F3__kz.m3u","False",".m3u","3602","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\68F2170DDD__it_samsung.m3u","68F2170DDD__it_samsung.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\68F2170DDD__it_samsung.m3u","False",".m3u","4202","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\6936258AFB__ae.m3u","6936258AFB__ae.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\6936258AFB__ae.m3u","False",".m3u","8866","2024-11-20 15:31:28"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\6AD270EFD4__kh.m3u","6AD270EFD4__kh.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\6AD270EFD4__kh.m3u","False",".m3u","2021","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\6C22B700E0__nz_samsung.m3u","6C22B700E0__nz_samsung.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\6C22B700E0__nz_samsung.m3u","False",".m3u","5670","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\6F7D3F9101__my.custom.m3u","6F7D3F9101__my.custom.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\6F7D3F9101__my.custom.m3u","False",".m3u","4796911","2025-08-21 01:04:10"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\6F9576F6A4__us_firetv.m3u","6F9576F6A4__us_firetv.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\6F9576F6A4__us_firetv.m3u","False",".m3u","2085","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\7021C2E92E__uk_samsung.m3u","7021C2E92E__uk_samsung.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\7021C2E92E__uk_samsung.m3u","False",".m3u","3382","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\729B49A4C9__us_roku.m3u","729B49A4C9__us_roku.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\729B49A4C9__us_roku.m3u","False",".m3u","5281","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\7332F044D4__es.m3u","7332F044D4__es.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\7332F044D4__es.m3u","False",".m3u","48311","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\750E5806E0__ec.m3u","750E5806E0__ec.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\750E5806E0__ec.m3u","False",".m3u","9538","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\753252784F__do.m3u","753252784F__do.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\753252784F__do.m3u","False",".m3u","29606","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\756CAD6C29__mx_pluto.m3u","756CAD6C29__mx_pluto.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\756CAD6C29__mx_pluto.m3u","False",".m3u","47504","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\75B90801A8__jo.m3u","75B90801A8__jo.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\75B90801A8__jo.m3u","False",".m3u","3701","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\7610B1E8B8__us_vizio.m3u","7610B1E8B8__us_vizio.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\7610B1E8B8__us_vizio.m3u","False",".m3u","4181","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\790062B811__us_xumo.m3u","790062B811__us_xumo.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\790062B811__us_xumo.m3u","False",".m3u","14229","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\797FF1B7B1__at.m3u","797FF1B7B1__at.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\797FF1B7B1__at.m3u","False",".m3u","3971","2024-11-20 15:31:28"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\7C5157B173__bg.m3u","7C5157B173__bg.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\7C5157B173__bg.m3u","False",".m3u","3007","2024-11-20 15:31:28"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\7FBB4548A9__cn.m3u","7FBB4548A9__cn.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\7FBB4548A9__cn.m3u","False",".m3u","86064","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\80CE009439__ve.m3u","80CE009439__ve.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\80CE009439__ve.m3u","False",".m3u","9733","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\825461BD24__py.m3u","825461BD24__py.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\825461BD24__py.m3u","False",".m3u","7614","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\827AA68905__tw.m3u","827AA68905__tw.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\827AA68905__tw.m3u","False",".m3u","7979","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\832D7D1EAB__playlist_free-tv_docs_en.m3u8","832D7D1EAB__playlist_free-tv_docs_en.m3u8","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\832D7D1EAB__playlist_free-tv_docs_en.m3u8","False",".m3u8","15708","2025-08-11 02:55:36"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\83B7C94C75__mt_smash_plus.m3u","83B7C94C75__mt_smash_plus.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\83B7C94C75__mt_smash_plus.m3u","False",".m3u","2300","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\852D44EBAB__us_ythls.m3u","852D44EBAB__us_ythls.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\852D44EBAB__us_ythls.m3u","False",".m3u","101219","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\85C38E9E32__pk.m3u","85C38E9E32__pk.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\85C38E9E32__pk.m3u","False",".m3u","5049","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\86A94C736C__playlist_src_us_tubi.m3u","86A94C736C__playlist_src_us_tubi.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\86A94C736C__playlist_src_us_tubi.m3u","False",".m3u","33534","2025-08-11 02:55:24"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\86F5141DCB__playlist_apsattv_xumo.m3u","86F5141DCB__playlist_apsattv_xumo.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\86F5141DCB__playlist_apsattv_xumo.m3u","False",".m3u","66039","2025-08-11 02:55:28"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\88D26A8C40__co.m3u","88D26A8C40__co.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\88D26A8C40__co.m3u","False",".m3u","20775","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\890A7505D1__playlist_src_us_xumo.m3u","890A7505D1__playlist_src_us_xumo.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\890A7505D1__playlist_src_us_xumo.m3u","False",".m3u","17086","2025-08-11 02:55:24"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\8A11AD821F__fr.m3u","8A11AD821F__fr.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\8A11AD821F__fr.m3u","False",".m3u","13103","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\8BDA2EEE4A__playlist_apsattv_xiaomi.m3u","8BDA2EEE4A__playlist_apsattv_xiaomi.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\8BDA2EEE4A__playlist_apsattv_xiaomi.m3u","False",".m3u","30924","2025-08-11 02:55:34"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\8C87C7FE7D__playlist_src_ca_pluto.m3u","8C87C7FE7D__playlist_src_ca_pluto.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\8C87C7FE7D__playlist_src_ca_pluto.m3u","False",".m3u","96205","2025-08-11 02:55:25"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\8CFC185E27__playlist_src_us_tvpass.m3u","8CFC185E27__playlist_src_us_tvpass.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\8CFC185E27__playlist_src_us_tvpass.m3u","False",".m3u","4509","2025-08-11 02:55:24"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\8D4F84D73E__fr_bfm.m3u","8D4F84D73E__fr_bfm.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\8D4F84D73E__fr_bfm.m3u","False",".m3u","6191","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\8DAA0893C2__au.m3u","8DAA0893C2__au.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\8DAA0893C2__au.m3u","False",".m3u","11398","2025-08-10 22:32:33"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\8DAA0893C2__playlist_local_au.m3u","8DAA0893C2__playlist_local_au.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\8DAA0893C2__playlist_local_au.m3u","False",".m3u","11398","2025-08-11 02:55:36"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\8FAC69CB29__be.m3u","8FAC69CB29__be.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\8FAC69CB29__be.m3u","False",".m3u","6947","2024-11-20 15:31:28"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\911CC1B8C3__tr.m3u","911CC1B8C3__tr.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\911CC1B8C3__tr.m3u","False",".m3u","33352","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\93073AE36A__bo.m3u","93073AE36A__bo.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\93073AE36A__bo.m3u","False",".m3u","8141","2024-11-20 15:31:28"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\931718664B__playlist_iptv-org_au.m3u","931718664B__playlist_iptv-org_au.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\931718664B__playlist_iptv-org_au.m3u","False",".m3u","12743","2025-08-11 02:55:21"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\943DE6F051__us_pluto.m3u","943DE6F051__us_pluto.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\943DE6F051__us_pluto.m3u","False",".m3u","183319","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\9B4EC9E7D0__ca_samsung.m3u","9B4EC9E7D0__ca_samsung.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\9B4EC9E7D0__ca_samsung.m3u","False",".m3u","2126","2024-11-20 15:31:28"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\9C79FA203B__eg.m3u","9C79FA203B__eg.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\9C79FA203B__eg.m3u","False",".m3u","2803","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\9C8A677855__playlist_src_us_local.m3u","9C8A677855__playlist_src_us_local.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\9C8A677855__playlist_src_us_local.m3u","False",".m3u","68427","2025-08-11 02:55:23"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\9E32F8BC73__playlist_iptv-org_us.m3u","9E32F8BC73__playlist_iptv-org_us.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\9E32F8BC73__playlist_iptv-org_us.m3u","False",".m3u","406232","2025-08-11 02:55:21"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\9F04D626C0__nz.m3u","9F04D626C0__nz.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\9F04D626C0__nz.m3u","False",".m3u","2184","2024-11-20 15:31:29"
