canon_key,winner,channel_name,tvg_id,epg_channel_id,group_title,country,language,url,source_file
tvg|ln_4d513963-ae23-4455-8e8f-d6e4fd90b3f1|,yes,Waypoint TV,LN_4D513963-AE23-4455-8E8F-D6E4FD90B3F1,,LocalNow🇺🇸: Nature and Outdoors,,,https://s6host2.localnow.api.cms.amdvids.com/v1/master/c189661feba961c19bc5fb60b57879ee9b84548a/config8/master.m3u8?ads.cdnhost=s6host2.localnow.api.cms.amdvids.com&ads.playbackid=4D513963-AE23-4455-8E8F-D6E4FD90B3F1&ads.n1=rule_id&ads.v1=E7BB7BA1-D932-4E65-BD9F-93731E6E87C5-1744054592&ads.n3=qp_content_id&ads.v3=4D513963-AE23-4455-8E8F-D6E4FD90B3F1&ads.n4=content_name&ads.v4=EPG%20%7C%20Waypoint%20TV&ads.n21=channel_corp&ads.v21=Waypoint%20Communications%20INC&ads.n22=content_custom_3_param&ads.v22=channel&ads.n23=h&ads.v23=1080&ads.n24=us_privacy&ads.v24=1YNY&ads.n25=content_livestream&ads.v25=1&ads.n26=app_store_url&ads.v26=&ads.n27=cust_devicename&ads.v27=desktop_web&ads.n28=channel_company_id&ads.v28=AMDP500315&ads.n29=channel_rating&ads.v29=TV-PG&ads.n30=content_provider&ads.v30=waypoint-tv&ads.n31=ip&ads.v31=195.179.200.80&ads.n32=content_custom_2_param&ads.v32=AMDB012640&ads.n33=ifa_type&ads.v33=&ads.n34=channel_ext_id&ads.v34=6201a9f4ffe14e726517c143&ads.n35=content_type&ads.v35=channel&ads.n36=channel_title&ads.v36=EPG%20%20Waypoint%20TV&ads.n37=app_version&ads.v37=0.0.0&ads.n38=app_name&ads.v38=&ads.n39=content_custom_1_param&ads.v39=4D513963-AE23-4455-8E8F-D6E4FD90B3F1&ads.n40=url&ads.v40=https%25253A%25252F%25252Flocalnow.com%25252Fchannels%25252Fcbs-news-chicago-hyperlocal&ads.n41=w&ads.v41=1920&ads.n42=gpp_sid&ads.v42=&ads.n43=network_name&ads.v43=waypoint-tv&ads.n44=content_producer_name&ads.v44=Waypoint%20Communications%20INC&ads.n45=channel_name&ads.v45=EPG%20%20Waypoint%20TV&ads.n46=channel_brand_id&ads.v46=AMDB012640&ads.n47=device_model&ads.v47=&ads.n48=dnt&ads.v48=&ads.n49=channel_id&ads.v49=4D513963-AE23-4455-8E8F-D6E4FD90B3F1&ads.n50=app_bundle&ads.v50=&ads.n51=pos&ads.v51=midroll&ads.n52=did&ads.v52=&ads.n53=channel_language&ads.v53=en&ads.n54=ua&ads.v54=Mozilla%2F5.0%20%28Windows%20NT%2010.0%3B%20Win64%3B%20x64%29%20AppleWebKit%2F537.36%20%28KHTML%2C%20like%20Gecko%29%20Chrome%2F122.0.0.0%20Safari%2F537.36&ads.n55=channel_genre&ads.v55=Travel&ads.n56=device_type&ads.v56=&ads.n57=gpp&ads.v57=&ads.n58=device_make&ads.v58=,data\raw\inbox\localnow.m3u
tvg|ln_23f40b93-4cdf-46ac-a617-60935e7562cc|,yes,Outdoor America,LN_23F40B93-4CDF-46AC-A617-60935E7562CC,,LocalNow🇺🇸: Nature and Outdoors,,,https://s2host5.localnow.api.cms.amdvids.com/v1/master/c189661feba961c19bc5fb60b57879ee9b84548a/config3/dist/localnow/600/hls/master/playlist.m3u8?ads.cdnhost=s2host5.localnow.api.cms.amdvids.com&ads.playbackid=23F40B93-4CDF-46AC-A617-60935E7562CC&ads.n1=rule_id&ads.v1=E7BB7BA1-D932-4E65-BD9F-93731E6E87C5-1744054592&ads.n3=qp_content_id&ads.v3=23F40B93-4CDF-46AC-A617-60935E7562CC&ads.n4=content_name&ads.v4=EPG%20%7C%20Outdoor%20America&ads.n21=ip&ads.v21=195.179.200.80&ads.n22=ua&ads.v22=Mozilla%2F5.0%20%28Windows%20NT%2010.0%3B%20Win64%3B%20x64%29%20AppleWebKit%2F537.36%20%28KHTML%2C%20like%20Gecko%29%20Chrome%2F122.0.0.0%20Safari%2F537.36&ads.n23=content_livestream&ads.v23=1&ads.n24=channel_rating&ads.v24=TV-PG&ads.n25=app_bundle&ads.v25=&ads.n26=channel_language&ads.v26=en&ads.n27=channel_name&ads.v27=EPG%20%20Outdoor%20America&ads.n28=channel_corp&ads.v28=Obsession%20Media%20LLC&ads.n29=network_name&ads.v29=outdoor-america&ads.n30=gpp_sid&ads.v30=&ads.n31=content_custom_3_param&ads.v31=channel&ads.n32=cust_devicename&ads.v32=desktop_web&ads.n33=did&ads.v33=&ads.n34=gpp&ads.v34=&ads.n35=pos&ads.v35=midroll&ads.n36=content_type&ads.v36=channel&ads.n37=device_make&ads.v37=&ads.n38=ifa_type&ads.v38=&ads.n39=dnt&ads.v39=&ads.n40=channel_title&ads.v40=EPG%20%20Outdoor%20America&ads.n41=us_privacy&ads.v41=1YNY&ads.n42=app_version&ads.v42=0.0.0&ads.n43=channel_genre&ads.v43=Nature&ads.n44=device_model&ads.v44=&ads.n45=h&ads.v45=1080&ads.n46=channel_ext_id&ads.v46=613278f96bef01734f115e12&ads.n47=content_custom_1_param&ads.v47=23F40B93-4CDF-46AC-A617-60935E7562CC&ads.n48=channel_id&ads.v48=23F40B93-4CDF-46AC-A617-60935E7562CC&ads.n49=channel_company_id&ads.v49=AMDP500199&ads.n50=channel_brand_id&ads.v50=AMDB012224&ads.n51=url&ads.v51=https%25253A%25252F%25252Flocalnow.com%25252Fchannels%25252Fcbs-news-chicago-hyperlocal&ads.n52=content_provider&ads.v52=outdoor-america&ads.n53=app_store_url&ads.v53=&ads.n54=device_type&ads.v54=&ads.n55=content_producer_name&ads.v55=Obsession%20Media%20LLC&ads.n56=w&ads.v56=1920&ads.n57=app_name&ads.v57=&ads.n58=content_custom_2_param&ads.v58=AMDB012224,data\raw\inbox\localnow.m3u
tvg|ln_e8e1d8f4-58af-488e-a79b-9a87c2003666|,yes,Carbon TV,LN_E8E1D8F4-58AF-488E-A79B-9A87C2003666,,LocalNow🇺🇸: Nature and Outdoors,,,https://s3host5.localnow.api.cms.amdvids.com/v1/master/c189661feba961c19bc5fb60b57879ee9b84548a/config4/v1/fast/localnowcarbontv/72f454a2-757e-4228-b453-7beb56acc467.m3u8?ads.cdnhost=s3host5.localnow.api.cms.amdvids.com&ads.playbackid=E8E1D8F4-58AF-488E-A79B-9A87C2003666&ads.n1=rule_id&ads.v1=E7BB7BA1-D932-4E65-BD9F-93731E6E87C5-1744054592&ads.n3=qp_content_id&ads.v3=E8E1D8F4-58AF-488E-A79B-9A87C2003666&ads.n4=content_name&ads.v4=EPG%20%7C%20Carbon%20TV&ads.n21=network_name&ads.v21=carbon-tv&ads.n22=content_type&ads.v22=channel&ads.n23=channel_language&ads.v23=en&ads.n24=content_custom_3_param&ads.v24=channel&ads.n25=device_make&ads.v25=&ads.n26=channel_id&ads.v26=E8E1D8F4-58AF-488E-A79B-9A87C2003666&ads.n27=content_custom_2_param&ads.v27=AMDB012795&ads.n28=ifa_type&ads.v28=&ads.n29=url&ads.v29=https%25253A%25252F%25252Flocalnow.com%25252Fchannels%25252Fcbs-news-chicago-hyperlocal&ads.n30=channel_company_id&ads.v30=AMDP500407&ads.n31=app_bundle&ads.v31=&ads.n32=h&ads.v32=1080&ads.n33=channel_title&ads.v33=EPG%20%20Carbon%20TV&ads.n34=gpp&ads.v34=&ads.n35=channel_brand_id&ads.v35=AMDB012795&ads.n36=pos&ads.v36=midroll&ads.n37=gpp_sid&ads.v37=&ads.n38=device_type&ads.v38=&ads.n39=content_provider&ads.v39=carbon-tv&ads.n40=ip&ads.v40=195.179.200.80&ads.n41=cust_devicename&ads.v41=desktop_web&ads.n42=w&ads.v42=1920&ads.n43=app_version&ads.v43=0.0.0&ads.n44=did&ads.v44=&ads.n45=us_privacy&ads.v45=1YNY&ads.n46=channel_name&ads.v46=EPG%20%20Carbon%20TV&ads.n47=channel_ext_id&ads.v47=624b63c312b59736e60ca7e4&ads.n48=content_custom_1_param&ads.v48=E8E1D8F4-58AF-488E-A79B-9A87C2003666&ads.n49=ua&ads.v49=Mozilla%2F5.0%20%28Windows%20NT%2010.0%3B%20Win64%3B%20x64%29%20AppleWebKit%2F537.36%20%28KHTML%2C%20like%20Gecko%29%20Chrome%2F122.0.0.0%20Safari%2F537.36&ads.n50=device_model&ads.v50=&ads.n51=content_livestream&ads.v51=1&ads.n52=content_producer_name&ads.v52=Carbon%20TV%20LLC&ads.n53=channel_rating&ads.v53=TV-PG&ads.n54=channel_genre&ads.v54=Documentary&ads.n55=app_store_url&ads.v55=&ads.n56=app_name&ads.v56=&ads.n57=channel_corp&ads.v57=Carbon%20TV%20LLC&ads.n58=dnt&ads.v58=,data\raw\inbox\localnow.m3u
tvg|ln_91fc1dc5-e691-4acc-811c-f3b6f70f2a9c|,yes,Wired2Fish,LN_91FC1DC5-E691-4ACC-811C-F3B6F70F2A9C,,LocalNow🇺🇸: Nature and Outdoors,,,https://s4host2.localnow.api.cms.amdvids.com/v1/master/c189661feba961c19bc5fb60b57879ee9b84548a/config4/dist/localnow/80/hls/master/playlist.m3u8?ads.cdnhost=s4host2.localnow.api.cms.amdvids.com&ads.playbackid=91FC1DC5-E691-4ACC-811C-F3B6F70F2A9C&ads.n1=rule_id&ads.v1=E7BB7BA1-D932-4E65-BD9F-93731E6E87C5-1744054592&ads.n3=qp_content_id&ads.v3=91FC1DC5-E691-4ACC-811C-F3B6F70F2A9C&ads.n4=content_name&ads.v4=EPG%20%7C%20Wired2Fish&ads.n21=ua&ads.v21=Mozilla%2F5.0%20%28Windows%20NT%2010.0%3B%20Win64%3B%20x64%29%20AppleWebKit%2F537.36%20%28KHTML%2C%20like%20Gecko%29%20Chrome%2F122.0.0.0%20Safari%2F537.36&ads.n22=dnt&ads.v22=&ads.n23=channel_ext_id&ads.v23=605839d6d7944934b119e762&ads.n24=w&ads.v24=1920&ads.n25=device_make&ads.v25=&ads.n26=ip&ads.v26=195.179.200.80&ads.n27=device_model&ads.v27=&ads.n28=channel_id&ads.v28=91FC1DC5-E691-4ACC-811C-F3B6F70F2A9C&ads.n29=content_type&ads.v29=channel&ads.n30=h&ads.v30=1080&ads.n31=gpp_sid&ads.v31=&ads.n32=channel_name&ads.v32=EPG%20%20Wired2Fish&ads.n33=channel_language&ads.v33=en&ads.n34=content_custom_1_param&ads.v34=91FC1DC5-E691-4ACC-811C-F3B6F70F2A9C&ads.n35=cust_devicename&ads.v35=desktop_web&ads.n36=content_provider&ads.v36=wired2fish&ads.n37=device_type&ads.v37=&ads.n38=pos&ads.v38=midroll&ads.n39=channel_brand_id&ads.v39=AMDB012132&ads.n40=app_version&ads.v40=0.0.0&ads.n41=ifa_type&ads.v41=&ads.n42=channel_title&ads.v42=EPG%20%20Wired2Fish&ads.n43=content_custom_3_param&ads.v43=channel&ads.n44=content_livestream&ads.v44=1&ads.n45=url&ads.v45=https%25253A%25252F%25252Flocalnow.com%25252Fchannels%25252Fcbs-news-chicago-hyperlocal&ads.n46=app_store_url&ads.v46=&ads.n47=us_privacy&ads.v47=1YNY&ads.n48=content_custom_2_param&ads.v48=AMDB012132&ads.n49=did&ads.v49=&ads.n50=gpp&ads.v50=&ads.n51=network_name&ads.v51=wired2fish&ads.n52=channel_company_id&ads.v52=AMDP500136&ads.n53=channel_genre&ads.v53=Sports&ads.n54=app_name&ads.v54=&ads.n55=channel_rating&ads.v55=TV-PG&ads.n56=channel_corp&ads.v56=Frequency%20Networks%20INC&ads.n57=app_bundle&ads.v57=&ads.n58=content_producer_name&ads.v58=Frequency%20Networks%20INC,data\raw\inbox\localnow.m3u
tvg|ln_02c8d91a-6765-48bc-bc15-8bc069e88062|,yes,Pursuit Up,LN_02C8D91A-6765-48BC-BC15-8BC069E88062,,LocalNow🇺🇸: Nature and Outdoors,,,https://s2host5.localnow.api.cms.amdvids.com/v1/master/c189661feba961c19bc5fb60b57879ee9b84548a/config3/dist/localnow/205/hls/master/playlist.m3u8?ads.cdnhost=s2host5.localnow.api.cms.amdvids.com&ads.playbackid=02C8D91A-6765-48BC-BC15-8BC069E88062&ads.n1=rule_id&ads.v1=E7BB7BA1-D932-4E65-BD9F-93731E6E87C5-1744054592&ads.n3=qp_content_id&ads.v3=02C8D91A-6765-48BC-BC15-8BC069E88062&ads.n4=content_name&ads.v4=EPG%20%7C%20Pursuit%20Up%20Channel&ads.n21=device_type&ads.v21=&ads.n22=channel_corp&ads.v22=Pursuit%20Media%20TV%20LLC&ads.n23=channel_brand_id&ads.v23=AMDB012510&ads.n24=cust_devicename&ads.v24=desktop_web&ads.n25=network_name&ads.v25=pursuit-up&ads.n26=content_custom_2_param&ads.v26=AMDB012510&ads.n27=gpp_sid&ads.v27=&ads.n28=device_make&ads.v28=&ads.n29=pos&ads.v29=midroll&ads.n30=channel_genre&ads.v30=Sports&ads.n31=ip&ads.v31=195.179.200.80&ads.n32=ifa_type&ads.v32=&ads.n33=content_custom_1_param&ads.v33=02C8D91A-6765-48BC-BC15-8BC069E88062&ads.n34=channel_name&ads.v34=EPG%20%20Pursuit%20Up%20Channel&ads.n35=h&ads.v35=1080&ads.n36=app_version&ads.v36=0.0.0&ads.n37=content_provider&ads.v37=pursuit-up&ads.n38=dnt&ads.v38=&ads.n39=w&ads.v39=1920&ads.n40=app_name&ads.v40=&ads.n41=content_type&ads.v41=channel&ads.n42=content_livestream&ads.v42=1&ads.n43=app_store_url&ads.v43=&ads.n44=ua&ads.v44=Mozilla%2F5.0%20%28Windows%20NT%2010.0%3B%20Win64%3B%20x64%29%20AppleWebKit%2F537.36%20%28KHTML%2C%20like%20Gecko%29%20Chrome%2F122.0.0.0%20Safari%2F537.36&ads.n45=channel_company_id&ads.v45=AMDP500223&ads.n46=device_model&ads.v46=&ads.n47=channel_ext_id&ads.v47=6196ecb58cb60e0f204e2041&ads.n48=us_privacy&ads.v48=1YNY&ads.n49=channel_title&ads.v49=EPG%20%20Pursuit%20Up%20Channel&ads.n50=content_custom_3_param&ads.v50=channel&ads.n51=url&ads.v51=https%25253A%25252F%25252Flocalnow.com%25252Fchannels%25252Fcbs-news-chicago-hyperlocal&ads.n52=channel_rating&ads.v52=TV-PG&ads.n53=channel_language&ads.v53=en&ads.n54=app_bundle&ads.v54=&ads.n55=gpp&ads.v55=&ads.n56=did&ads.v56=&ads.n57=content_producer_name&ads.v57=Pursuit%20Media%20TV%20LLC&ads.n58=channel_id&ads.v58=02C8D91A-6765-48BC-BC15-8BC069E88062,data\raw\inbox\localnow.m3u
tvg|ln_c34083ca-9a5e-4ed4-ab94-61145d1e3496|,yes,Skull Bound TV,LN_C34083CA-9A5E-4ED4-AB94-61145D1E3496,,LocalNow🇺🇸: Nature and Outdoors,,,"https://s8host2.localnow.api.cms.amdvids.com/v1/master/c189661feba961c19bc5fb60b57879ee9b84548a/config10/d/4ED8XTE593KMEMESRFIH/hls3/now,-1m/m.m3u8?ads.rating=TVPG&ads.vast_id=SCA100&ads.channel_name=Skull%20Bound%20TV&ads.content_genre=Adventure%2CSports%2CTravel&ads.content_series=Alaska%20Moose%20Quest%20Part%201&ads.ic=IAB1-7&ads.provider=Carbon%20TV&ccpa_us_privacy=1YNY&device_devicetype=desktop_web&height=1080&ip_addr=195.179.200.80&page_url=https%25253A%25252F%25252Flocalnow.com%25252Fchannels%25252Fcbs-news-chicago-hyperlocal&ua=Mozilla%2F5.0%20%28Windows%20NT%2010.0%3B%20Win64%3B%20x64%29%20AppleWebKit%2F537.36%20%28KHTML%2C%20like%20Gecko%29%20Chrome%2F122.0.0.0%20Safari%2F537.36&width=1920&app_version=0.0.0&ads.cdnhost=s8host2.localnow.api.cms.amdvids.com&ads.playbackid=C34083CA-9A5E-4ED4-AB94-61145D1E3496&ads.n1=rule_id&ads.v1=E7BB7BA1-D932-4E65-BD9F-93731E6E87C5-1744054592&ads.n3=qp_content_id&ads.v3=C34083CA-9A5E-4ED4-AB94-61145D1E3496&ads.n4=content_name&ads.v4=Skull%20Bound%20TV&ads.n21=w&ads.v21=1920&ads.n22=h&ads.v22=1080&ads.n23=channel_name&ads.v23=Skull%20Bound%20TV&ads.n24=gpp_sid&ads.v24=&ads.n25=app_version&ads.v25=0.0.0&ads.n26=content_custom_1_param&ads.v26=C34083CA-9A5E-4ED4-AB94-61145D1E3496&ads.n27=content_custom_3_param&ads.v27=channel&ads.n28=content_custom_2_param&ads.v28=AMDB013376&ads.n29=content_type&ads.v29=channel&ads.n30=url&ads.v30=https%25253A%25252F%25252Flocalnow.com%25252Fchannels%25252Fcbs-news-chicago-hyperlocal&ads.n31=channel_ext_id&ads.v31=&ads.n32=content_livestream&ads.v32=1&ads.n33=channel_language&ads.v33=en&ads.n34=pos&ads.v34=midroll&ads.n35=gpp&ads.v35=&ads.n36=device_type&ads.v36=&ads.n37=dnt&ads.v37=&ads.n38=us_privacy&ads.v38=1YNY&ads.n39=channel_company_id&ads.v39=AMDP500264&ads.n40=network_name&ads.v40=skull-bound-tv&ads.n41=did&ads.v41=&ads.n42=ifa_type&ads.v42=&ads.n43=device_make&ads.v43=&ads.n44=channel_corp&ads.v44=SotalCloud%20INC&ads.n45=content_provider&ads.v45=skull-bound-tv&ads.n46=ip&ads.v46=195.179.200.80&ads.n47=app_bundle&ads.v47=&ads.n48=cust_devicename&ads.v48=desktop_web&ads.n49=ua&ads.v49=Mozilla%2F5.0%20%28Windows%20NT%2010.0%3B%20Win64%3B%20x64%29%20AppleWebKit%2F537.36%20%28KHTML%2C%20like%20Gecko%29%20Chrome%2F122.0.0.0%20Safari%2F537.36&ads.n50=app_store_url&ads.v50=&ads.n51=channel_rating&ads.v51=TV-PG&ads.n52=channel_id&ads.v52=C34083CA-9A5E-4ED4-AB94-61145D1E3496&ads.n53=content_producer_name&ads.v53=SotalCloud%20INC&ads.n54=channel_brand_id&ads.v54=AMDB013376&ads.n55=channel_genre&ads.v55=Action%2FAdventure&ads.n56=channel_title&ads.v56=Skull%20Bound%20TV&ads.n57=device_model&ads.v57=&ads.n58=app_name&ads.v58=",data\raw\inbox\localnow.m3u
tvg|ln_c4d88ad3-1a17-4840-9319-112dbdedd9f8|,yes,Outdoor Action TV,LN_C4D88AD3-1A17-4840-9319-112DBDEDD9F8,,LocalNow🇺🇸: Nature and Outdoors,,,https://d1ebe89f7a7341a18f4b7d9d4f60b606.mediatailor.us-east-1.amazonaws.com/v1/master/f4e8c53a8367a5b58e20ce054ea3ce25a3e904d3/LocalNow_OutdoorAction/playlist.m3u8?ads.device_type=&ads.content_provider=outdoor-action&ads.ip=195.179.200.80&ads.channel_ext_id=631361153ff6f739680b06e2&ads.ua=Mozilla%2F5.0%20%28Windows%20NT%2010.0%3B%20Win64%3B%20x64%29%20AppleWebKit%2F537.36%20%28KHTML%2C%20like%20Gecko%29%20Chrome%2F122.0.0.0%20Safari%2F537.36&ads.dnt=&ads.coppa=0&ads.content_genre=Sports&ads.channel_company_id=AMDP500473&ads.app_bundle=&ads.us_privacy=1YNY&ads.did=&ads.app_store_url=&ads.device_model=&ads.content_id=C4D88AD3-1A17-4840-9319-112DBDEDD9F8&ads.wurl_channel=1158&ads.wurl_name=OutdoorAction&ads.channel_brand_id=AMDB013323&ads.cust_devicename=&ads.channel_corp=Careco%20TV%20LLC&ads.ifa_type=&ads.device_make=&ads.app_name=&ads.content_title=C4D88AD3-1A17-4840-9319-112DBDEDD9F8&width=1920&app_version=0.0.0&device_devicetype=desktop_web&height=1080&page_url=https%25253A%25252F%25252Flocalnow.com%25252Fchannels%25252Fcbs-news-chicago-hyperlocal,data\raw\inbox\localnow.m3u
tvg|ln_83509cb7-5277-4c09-ab5e-7ccf2cd3b1df|,yes,H2O TV,LN_83509CB7-5277-4C09-AB5E-7CCF2CD3B1DF,,LocalNow🇺🇸: Nature and Outdoors,,,https://s9host4.localnow.api.cms.amdvids.com/v1/master/c189661feba961c19bc5fb60b57879ee9b84548a/config11/dist/localnow/738/hls/master/playlist.m3u8?ads.cdnhost=s9host4.localnow.api.cms.amdvids.com&ads.playbackid=83509CB7-5277-4C09-AB5E-7CCF2CD3B1DF&ads.n1=rule_id&ads.v1=E7BB7BA1-D932-4E65-BD9F-93731E6E87C5-1744054592&ads.n3=qp_content_id&ads.v3=83509CB7-5277-4C09-AB5E-7CCF2CD3B1DF&ads.n4=content_name&ads.v4=H2O%20TV&ads.n21=channel_id&ads.v21=83509CB7-5277-4C09-AB5E-7CCF2CD3B1DF&ads.n22=ua&ads.v22=Mozilla%2F5.0%20%28Windows%20NT%2010.0%3B%20Win64%3B%20x64%29%20AppleWebKit%2F537.36%20%28KHTML%2C%20like%20Gecko%29%20Chrome%2F122.0.0.0%20Safari%2F537.36&ads.n23=channel_title&ads.v23=H2O%20TV&ads.n24=us_privacy&ads.v24=1YNY&ads.n25=content_type&ads.v25=channel&ads.n26=device_type&ads.v26=&ads.n27=content_custom_2_param&ads.v27=AMDB013545&ads.n28=app_store_url&ads.v28=&ads.n29=channel_name&ads.v29=H2O%20TV&ads.n30=app_version&ads.v30=0.0.0&ads.n31=url&ads.v31=https%25253A%25252F%25252Flocalnow.com%25252Fchannels%25252Fcbs-news-chicago-hyperlocal&ads.n32=app_name&ads.v32=&ads.n33=ip&ads.v33=195.179.200.80&ads.n34=content_provider&ads.v34=h2o-tv&ads.n35=device_make&ads.v35=&ads.n36=network_name&ads.v36=h2o-tv&ads.n37=ifa_type&ads.v37=&ads.n38=dnt&ads.v38=&ads.n39=h&ads.v39=1080&ads.n40=content_custom_1_param&ads.v40=83509CB7-5277-4C09-AB5E-7CCF2CD3B1DF&ads.n41=cust_devicename&ads.v41=desktop_web&ads.n42=gpp_sid&ads.v42=&ads.n43=channel_genre&ads.v43=Nature%20and%20Outdoors&ads.n44=did&ads.v44=&ads.n45=w&ads.v45=1920&ads.n46=channel_language&ads.v46=en&ads.n47=app_bundle&ads.v47=&ads.n48=content_livestream&ads.v48=1&ads.n49=device_model&ads.v49=&ads.n50=pos&ads.v50=midroll&ads.n51=gpp&ads.v51=&ads.n52=content_custom_3_param&ads.v52=channel&ads.n53=channel_brand_id&ads.v53=AMDB013545&ads.n54=channel_rating&ads.v54=TV-PG&ads.n55=channel_ext_id&ads.v55=&ads.n56=channel_corp&ads.v56=Pursuit%20Media%20TV%20LLC&ads.n57=content_producer_name&ads.v57=Pursuit%20Media%20TV%20LLC&ads.n58=channel_company_id&ads.v58=AMDP500223,data\raw\inbox\localnow.m3u
tvg|ln_3e365f9c-e1f6-434f-9c51-0f331dccbc2c|,yes,NatureStream.TV,LN_3E365F9C-E1F6-434F-9C51-0F331DCCBC2C,,LocalNow🇺🇸: Relaxation,,,https://s5host4.localnow.api.cms.amdvids.com/v1/master/c189661feba961c19bc5fb60b57879ee9b84548a/config7/strm/channels/naturestreamm2/master.m3u8?ads.cdnhost=s5host4.localnow.api.cms.amdvids.com&ads.playbackid=3E365F9C-E1F6-434F-9C51-0F331DCCBC2C&ads.n1=rule_id&ads.v1=E7BB7BA1-D932-4E65-BD9F-93731E6E87C5-1744054592&ads.n3=qp_content_id&ads.v3=3E365F9C-E1F6-434F-9C51-0F331DCCBC2C&ads.n4=content_name&ads.v4=EPG%20%7C%20NatureStream.TV&ads.n21=ua&ads.v21=Mozilla%2F5.0%20%28Windows%20NT%2010.0%3B%20Win64%3B%20x64%29%20AppleWebKit%2F537.36%20%28KHTML%2C%20like%20Gecko%29%20Chrome%2F122.0.0.0%20Safari%2F537.36&ads.n22=content_custom_1_param&ads.v22=3E365F9C-E1F6-434F-9C51-0F331DCCBC2C&ads.n23=channel_brand_id&ads.v23=AMDB012532&ads.n24=pos&ads.v24=midroll&ads.n25=url&ads.v25=https%25253A%25252F%25252Flocalnow.com%25252Fchannels%25252Fcbs-news-chicago-hyperlocal&ads.n26=channel_name&ads.v26=EPG%20%20NatureStream.TV&ads.n27=content_custom_2_param&ads.v27=AMDB012532&ads.n28=channel_corp&ads.v28=Nature%20Stream%20TV&ads.n29=channel_genre&ads.v29=Nature&ads.n30=app_bundle&ads.v30=&ads.n31=dnt&ads.v31=&ads.n32=channel_company_id&ads.v32=AMDP500236&ads.n33=content_livestream&ads.v33=1&ads.n34=gpp&ads.v34=&ads.n35=channel_ext_id&ads.v35=62740bd53f67b501e23be192&ads.n36=content_provider&ads.v36=naturestreamtv&ads.n37=gpp_sid&ads.v37=&ads.n38=w&ads.v38=1920&ads.n39=channel_title&ads.v39=EPG%20%20NatureStream.TV&ads.n40=channel_rating&ads.v40=TV-PG&ads.n41=device_make&ads.v41=&ads.n42=ip&ads.v42=195.179.200.80&ads.n43=channel_language&ads.v43=en&ads.n44=device_type&ads.v44=&ads.n45=ifa_type&ads.v45=&ads.n46=app_name&ads.v46=&ads.n47=us_privacy&ads.v47=1YNY&ads.n48=device_model&ads.v48=&ads.n49=app_version&ads.v49=0.0.0&ads.n50=did&ads.v50=&ads.n51=network_name&ads.v51=naturestreamtv&ads.n52=cust_devicename&ads.v52=desktop_web&ads.n53=content_producer_name&ads.v53=Nature%20Stream%20TV&ads.n54=app_store_url&ads.v54=&ads.n55=channel_id&ads.v55=3E365F9C-E1F6-434F-9C51-0F331DCCBC2C&ads.n56=content_type&ads.v56=channel&ads.n57=content_custom_3_param&ads.v57=channel&ads.n58=h&ads.v58=1080,data\raw\inbox\localnow.m3u
tvg|ln_5b906b36-29cb-441b-adcd-921e22a67bdd|,yes,Drone TV,LN_5B906B36-29CB-441B-ADCD-921E22A67BDD,,LocalNow🇺🇸: Relaxation,,,https://c5c391eb5d6c43019e76edc4ea5c726b.mediatailor.us-east-1.amazonaws.com/v1/master/f4e8c53a8367a5b58e20ce054ea3ce25a3e904d3/LocalNow_DroneTV/playlist.m3u8?ads.wurl_channel=1072&ads.app_store_url=&ads.cust_devicename=&ads.content_id=5B906B36-29CB-441B-ADCD-921E22A67BDD&ads.channel_company_id=AMDP500408&ads.ifa_type=&ads.device_model=&ads.device_type=&ads.dnt=&ads.channel_ext_id=627bff101985ad459d0e3c22&ads.app_bundle=&ads.wurl_name=DroneTV&ads.device_make=&ads.content_provider=drone-tv&ads.content_title=5B906B36-29CB-441B-ADCD-921E22A67BDD&ads.ua=Mozilla%2F5.0%20%28Windows%20NT%2010.0%3B%20Win64%3B%20x64%29%20AppleWebKit%2F537.36%20%28KHTML%2C%20like%20Gecko%29%20Chrome%2F122.0.0.0%20Safari%2F537.36&ads.channel_brand_id=AMDB012798&ads.did=&ads.ip=195.179.200.80&ads.us_privacy=1YNY&ads.channel_corp=Air%20Vuz%20LLC&ads.content_genre=Technology&ads.coppa=0&ads.app_name=&page_url=https%25253A%25252F%25252Flocalnow.com%25252Fchannels%25252Fcbs-news-chicago-hyperlocal&width=1920&app_version=0.0.0&device_devicetype=desktop_web&height=1080,data\raw\inbox\localnow.m3u
