"file_name","extension","size_bytes","sha256","full_path"
"CF3D75EEE6__content.xml",".xml","4448077","CF3D75EEE6F83AC0E21F2F2772E8980B0725B779857EC484534E3F51617DDFCE","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\epg\CF3D75EEE6__content.xml"
"D01B7117E7__tvprofil.com.channels.xml",".xml","1019053","D01B7117E7FBDF0EFC24417C99DAA2F7A88AD3DA554DFD5BF1D92DBC1CA4BD24","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\epg\D01B7117E7__tvprofil.com.channels.xml"
"D0307BE4BF__tvpassport.com.channels.xml",".xml","2647944","D0307BE4BF8E072A553F00DF4047D40E3D301CB36345AF1F5FB2590999244421","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\epg\D0307BE4BF__tvpassport.com.channels.xml"
"D462A9A9B1__epg_openepg_ca4.xml.gz",".gz","113296","D462A9A9B1FDB3CABCFF1A49E11741D5BD76428F58A6CFBED2F2902335C3C676","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\epg\D462A9A9B1__epg_openepg_ca4.xml.gz"
"D594D7D563__directv.com.channels.xml",".xml","116030","D594D7D563E3042FEBC0A1B3F7358128FECCFBDE079C69E0527F205FB55A8D02","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\epg\D594D7D563__directv.com.channels.xml"
"DB3163E19A__epg_epgshare_uk1.xml.gz",".gz","2944295","DB3163E19A212B558F8508F269AC84E08CADF14FB019BD3F568E547465D72FFC","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\epg\DB3163E19A__epg_epgshare_uk1.xml.gz"
"DC6F15B7F8__epg_epgshare_ca1.xml.gz",".gz","4388950","DC6F15B7F89732A41BB4FCFB3BD2704D8116EF9ACE8579A36B3BD6B1C4C45BAC","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\epg\DC6F15B7F8__epg_epgshare_ca1.xml.gz"
"DD58F411BA__epg_iptvorg_tvtv_us_channels.xml",".xml","260764","DD58F411BA49D679195B3DF55289A69E29B0AC88B7F1D170B7D94FD99741BB08","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\epg\DD58F411BA__epg_iptvorg_tvtv_us_channels.xml"
"DD8C4CC688__i.mjh.nz_pluto.channels.xml",".xml","278710","DD8C4CC688E386A6A09FE048B8E0C94D8D747019AAE1E02D75EBD0AACFCD91B8","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\epg\DD8C4CC688__i.mjh.nz_pluto.channels.xml"
"E4A692CA0C__i.mjh.nz_samsung.channels.xml",".xml","179526","E4A692CA0CAFCA59D72DAD96AF1C9971B2531392336C9C9ADC71EE6431ECCD9E","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\epg\E4A692CA0C__i.mjh.nz_samsung.channels.xml"
"E6A4307FC6__open-epg-uk.xml",".xml","26402632","E6A4307FC6E08F5BD8B334B6B610A145B023E6F3958B2E498929A193B33344F0","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\epg\E6A4307FC6__open-epg-uk.xml"
"E6A6F7BA24__sat.tv_en.channels.xml",".xml","1550999","E6A6F7BA24782603B4861447F8E13FFB002D77EBC56689370FF114EBBD56D8E2","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\epg\E6A6F7BA24__sat.tv_en.channels.xml"
"E8BE59A53A__epg_epgpw_nz.xml.gz",".gz","232370","E8BE59A53AEB393EFA3D34F8C06300D5688C055446F50E8B3C02352F1CA7D85C","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\epg\E8BE59A53A__epg_epgpw_nz.xml.gz"
"E9F2ECD417__tv.blue.ch.channels.xml",".xml","99622","E9F2ECD417344D0EFA6DCDE8AE2173B298100B4F6EE0B529A433F4F74F5F8854","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\epg\E9F2ECD417__tv.blue.ch.channels.xml"
"EAD8428437__sat.tv_en.channels.xml",".xml","1463746","EAD84284377E90158F791370161931C535EFA69E6B01630813736641B791BE7D","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\epg\EAD8428437__sat.tv_en.channels.xml"
"EC6817532E__ontvtonight.com_ca.channels.xml",".xml","194737","EC6817532E81F3D578964C2B8C9FAAEBF16365A79D2352D8BAC1CDA3462582E8","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\epg\EC6817532E__ontvtonight.com_ca.channels.xml"
"EFFFFD9E06__tvprofil.com.channels.xml",".xml","1017864","EFFFFD9E0675D5B53D957F26285E6C8183B77AF06A55F3AC1A78AEBE84DBB8B4","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\epg\EFFFFD9E06__tvprofil.com.channels.xml"
"F1459733DB__epg.112114.xyz.channels.xml",".xml","97792","F1459733DBC563B0E95A34F161AD4CF768D51505E6804508C82155629BB26D9C","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\epg\F1459733DB__epg.112114.xyz.channels.xml"
"F42B493F2C__epg_openepg_ie2.xml.gz",".gz","425585","F42B493F2CAE7A1836DCB6C6CEDFCE6D55727087AC19A6FF8F117FEBF2A77F73","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\epg\F42B493F2C__epg_openepg_ie2.xml.gz"
"F57D948354__epg_openepg_ca2.xml.gz",".gz","787984","F57D948354A2E62E122B862ACAECC6421BF3EB9C3DDF1E2D46FE55CC9BF90B4E","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\epg\F57D948354__epg_openepg_ca2.xml.gz"
"FB073BACFC__epg_epgshare_rakuten_en1.xml.gz",".gz","1079131","FB073BACFC81CC98C51B2E9DDC57BB881B611BABF617B8C7D57DBB181DB93206","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\epg\FB073BACFC__epg_epgshare_rakuten_en1.xml.gz"
"FB2D83EFE0__epgshare01.online_US_LOCALS2.channels.xml",".xml","644697","FB2D83EFE0EDD85325548EE66FB2124E5DF63B856175FA4979E07D2DC3CB0BB8","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\epg\FB2D83EFE0__epgshare01.online_US_LOCALS2.channels.xml"
"FC44344E1D__ontvtonight.com_ca.channels.xml",".xml","195298","FC44344E1DC755BCCAA5E72C9F7CC3E8709FCE79393FBD37CC2C62A7AC41DB1D","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\epg\FC44344E1D__ontvtonight.com_ca.channels.xml"
"FD65066DB2__epg_openepg_uk3.xml.gz",".gz","855211","FD65066DB261023D4EA5EB7F3E7710121E40D247181402A4AEAFD7EF1B5A9B7B","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\epg\FD65066DB2__epg_openepg_uk3.xml.gz"
