"source_label","source_mode","source_rank","category","extension","size_bytes","last_write_time","file_name","full_path"
"canonical_free_epg","active_input","2","active_epg",".xml","194737","2025-08-11 02:55:41","EC6817532E__epg_iptvorg_ontv_ca_channels.xml","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\EC6817532E__epg_iptvorg_ontv_ca_channels.xml"
"canonical_free_epg","active_input","2","active_epg",".xml","194737","2025-09-26 10:40:03","EC6817532E__ontvtonight.com_ca.channels.xml","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\EC6817532E__ontvtonight.com_ca.channels.xml"
"canonical_free_epg","active_input","2","active_epg",".xml","1017864","2025-09-26 10:40:03","EFFFFD9E06__tvprofil.com.channels.xml","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\EFFFFD9E06__tvprofil.com.channels.xml"
"canonical_free_epg","active_input","2","active_epg",".xml","97792","2025-11-22 11:55:20","F1459733DB__epg.112114.xyz.channels.xml","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\F1459733DB__epg.112114.xyz.channels.xml"
"canonical_free_epg","active_input","2","active_epg",".gz","425585","2025-08-11 02:55:52","F42B493F2C__epg_openepg_ie2.xml.gz","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\F42B493F2C__epg_openepg_ie2.xml.gz"
"canonical_free_epg","active_input","2","active_epg",".gz","787984","2025-08-11 02:55:49","F57D948354__epg_openepg_ca2.xml.gz","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\F57D948354__epg_openepg_ca2.xml.gz"
"canonical_free_epg","active_input","2","active_epg",".gz","1079131","2025-08-11 02:55:37","FB073BACFC__epg_epgshare_rakuten_en1.xml.gz","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\FB073BACFC__epg_epgshare_rakuten_en1.xml.gz"
"canonical_free_epg","active_input","2","active_epg",".xml","644697","2025-11-22 11:55:20","FB2D83EFE0__epgshare01.online_US_LOCALS2.channels.xml","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\FB2D83EFE0__epgshare01.online_US_LOCALS2.channels.xml"
"canonical_free_epg","active_input","2","active_epg",".xml","195298","2025-11-22 11:55:20","FC44344E1D__ontvtonight.com_ca.channels.xml","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\FC44344E1D__ontvtonight.com_ca.channels.xml"
"canonical_free_epg","active_input","2","active_epg",".gz","855211","2025-08-11 02:55:57","FD65066DB2__epg_openepg_uk3.xml.gz","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\FD65066DB2__epg_openepg_uk3.xml.gz"
