"publish_type","file_name","relative_path","tivimate_stage_path","runtime_stage_path","size_bytes","sha256"
"epg","009C51448F__epg_openepg_au1.xml.gz","009C51448F__epg_openepg_au1.xml.gz","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\current\epg\009C51448F__epg_openepg_au1.xml.gz","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\current\epg\009C51448F__epg_openepg_au1.xml.gz","107548","009C51448FB9ECC5259F9BFC788DB41B2CF36C2B3C6EE74F5D0507D98786E82C"
"epg","022FEAC90D__ontvtonight.com_us.channels.xml","022FEAC90D__ontvtonight.com_us.channels.xml","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\current\epg\022FEAC90D__ontvtonight.com_us.channels.xml","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\current\epg\022FEAC90D__ontvtonight.com_us.channels.xml","259325","022FEAC90DBE7DAF41E4C4161E2ED85AC7388AA7BAAB6B5A1240FE50CF096A0B"
"epg","06B9F4A1C2__tvpassport.com.channels.xml","06B9F4A1C2__tvpassport.com.channels.xml","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\current\epg\06B9F4A1C2__tvpassport.com.channels.xml","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\current\epg\06B9F4A1C2__tvpassport.com.channels.xml","1712659","06B9F4A1C20FBF99EC92A79BEC8087CE6B1A014B08F06B68DB8CA182DB1DE443"
"epg","06C84A0106__ontvtonight.com_au.channels.xml","06C84A0106__ontvtonight.com_au.channels.xml","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\current\epg\06C84A0106__ontvtonight.com_au.channels.xml","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\current\epg\06C84A0106__ontvtonight.com_au.channels.xml","174277","06C84A01064B68C0A03E6960E4C7D59D3BAE9EA4CCB149D0B846436E97020154"
"epg","071C0B0A16__i.mjh.nz_pluto.channels.xml","071C0B0A16__i.mjh.nz_pluto.channels.xml","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\current\epg\071C0B0A16__i.mjh.nz_pluto.channels.xml","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\current\epg\071C0B0A16__i.mjh.nz_pluto.channels.xml","279446","071C0B0A16A6BF89BFB66B2FF7E9862A8CB9E7BD0D6DB327F4E214FA80D0EA4E"
"epg","0C69D83EE7__sat.tv_ar.channels.xml","0C69D83EE7__sat.tv_ar.channels.xml","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\current\epg\0C69D83EE7__sat.tv_ar.channels.xml","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\current\epg\0C69D83EE7__sat.tv_ar.channels.xml","1780427","0C69D83EE7087692DF04B755F5DB9E9C765612221D51FF9C6B6FAA261A1586F8"
"epg","11063A3521__m.tv.sms.cz.channels.xml","11063A3521__m.tv.sms.cz.channels.xml","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\current\epg\11063A3521__m.tv.sms.cz.channels.xml","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\current\epg\11063A3521__m.tv.sms.cz.channels.xml","101424","11063A3521A648194739B083E9F9D166BC15A67E7E0CF9895211671B1BB90174"
"epg","13585D58C8__tv24.co.uk.channels.xml","13585D58C8__tv24.co.uk.channels.xml","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\current\epg\13585D58C8__tv24.co.uk.channels.xml","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\current\epg\13585D58C8__tv24.co.uk.channels.xml","109773","13585D58C8CE76C80837433609297C3B2F15FA15C72CBA2ABE89A95A0EC3652B"
"epg","13FFF8EAF7__epg_openepg_ca1.xml.gz","13FFF8EAF7__epg_openepg_ca1.xml.gz","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\current\epg\13FFF8EAF7__epg_openepg_ca1.xml.gz","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\current\epg\13FFF8EAF7__epg_openepg_ca1.xml.gz","415531","13FFF8EAF7D174773A177CA9A3A01598C94A466C6585C56832A81EACA2CA3EA5"
"epg","14418F8864__tv.blue.ch.channels.xml","14418F8864__tv.blue.ch.channels.xml","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\current\epg\14418F8864__tv.blue.ch.channels.xml","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\current\epg\14418F8864__tv.blue.ch.channels.xml","99560","14418F8864907111F010E766E5FADCD141ED87FD1F1F2E0276F9ED6182A69414"
"epg","15A5795CDA__tvtv.us.channels.xml","15A5795CDA__tvtv.us.channels.xml","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\current\epg\15A5795CDA__tvtv.us.channels.xml","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\current\epg\15A5795CDA__tvtv.us.channels.xml","260963","15A5795CDAD67CA7852EC35FFB1876A02228D3F6AD4EEAFBA2BC56C7869DF47D"
"epg","175937284B__directv.com.channels.xml","175937284B__directv.com.channels.xml","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\current\epg\175937284B__directv.com.channels.xml","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\current\epg\175937284B__directv.com.channels.xml","116197","175937284BCB32329B9F94F7DF4E9DE8327F1153B02B42159FB3E7A5073ED2D3"
"epg","175B0DCE55__epg_openepg_ca3.xml.gz","175B0DCE55__epg_openepg_ca3.xml.gz","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\current\epg\175B0DCE55__epg_openepg_ca3.xml.gz","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\current\epg\175B0DCE55__epg_openepg_ca3.xml.gz","829488","175B0DCE5576E2DF78F7B3F8D38E7C43225D7CE9B9925E07878AB01C64E75F04"
"epg","1834A6AF2F__chaines-tv.orange.fr.channels.xml","1834A6AF2F__chaines-tv.orange.fr.channels.xml","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\current\epg\1834A6AF2F__chaines-tv.orange.fr.channels.xml","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\current\epg\1834A6AF2F__chaines-tv.orange.fr.channels.xml","119042","1834A6AF2F0E56F3095E3724BE3406076E34E12656C9414C6BC97E975D44ACEB"
"epg","1D0C798028__ontvtonight.com_au.channels.xml","1D0C798028__ontvtonight.com_au.channels.xml","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\current\epg\1D0C798028__ontvtonight.com_au.channels.xml","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\current\epg\1D0C798028__ontvtonight.com_au.channels.xml","174279","1D0C798028EE15DF431B97E0EA905C8EE8B6B62632BC703F725CE0DE844AD5BC"
"epg","1DC743E9DE__epg_iptvorg_ontv_us_channels.xml","1DC743E9DE__epg_iptvorg_ontv_us_channels.xml","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\current\epg\1DC743E9DE__epg_iptvorg_ontv_us_channels.xml","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\current\epg\1DC743E9DE__epg_iptvorg_ontv_us_channels.xml","258610","1DC743E9DED3E7EF20991852C6AC1C3C7019669463933B4EBB666B5C1B2F8BF8"
"epg","1DC743E9DE__ontvtonight.com_us.channels.xml","1DC743E9DE__ontvtonight.com_us.channels.xml","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\current\epg\1DC743E9DE__ontvtonight.com_us.channels.xml","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\current\epg\1DC743E9DE__ontvtonight.com_us.channels.xml","258610","1DC743E9DED3E7EF20991852C6AC1C3C7019669463933B4EBB666B5C1B2F8BF8"
"epg","1F231E49EE__open-epg-ca.xml","1F231E49EE__open-epg-ca.xml","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\current\epg\1F231E49EE__open-epg-ca.xml","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\current\epg\1F231E49EE__open-epg-ca.xml","23409316","1F231E49EEC152768D332B5B5F4B6CE20EFDD229F853AFBC13011BB31779A2A9"
"epg","20961324F0__epg_epgpw_ca.xml.gz","20961324F0__epg_epgpw_ca.xml.gz","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\current\epg\20961324F0__epg_epgpw_ca.xml.gz","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\current\epg\20961324F0__epg_epgpw_ca.xml.gz","1994765","20961324F097FF63C51E57671E75EB0E8B8B9A00712D2F40ED076A6DFFD7E882"
"epg","2265399612__epg_openepg_nz1.xml.gz","2265399612__epg_openepg_nz1.xml.gz","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\current\epg\2265399612__epg_openepg_nz1.xml.gz","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\current\epg\2265399612__epg_openepg_nz1.xml.gz","106992","226539961259D2A07548E739093E3606A83F176F3EEAE52AE027C8B6FF5AD35C"
"epg","23556395A4__epg_openepg_us1.xml.gz","23556395A4__epg_openepg_us1.xml.gz","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\current\epg\23556395A4__epg_openepg_us1.xml.gz","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\current\epg\23556395A4__epg_openepg_us1.xml.gz","246508","23556395A41E8B33D430D120FF8FEE469F9A53E6B8A49491C9ED67FA5CD391C8"
"epg","28A114F5B7__streamingtvguides.com.channels.xml","28A114F5B7__streamingtvguides.com.channels.xml","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\current\epg\28A114F5B7__streamingtvguides.com.channels.xml","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\current\epg\28A114F5B7__streamingtvguides.com.channels.xml","339816","28A114F5B782FF968BE90FB4A7149434186C2FA7CD339151EAF54100ABCC8322"
"epg","2AAB656874__content.xml","2AAB656874__content.xml","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\current\epg\2AAB656874__content.xml","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\current\epg\2AAB656874__content.xml","137171","2AAB6568749643C60891FE4012E19EDB77447EB1A38A503A4A3ED97D2CF856A2"
"epg","2E56DE6699__filtered_epg_08-21-2025_00-55-19.xml.gz","2E56DE6699__filtered_epg_08-21-2025_00-55-19.xml.gz","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\current\epg\2E56DE6699__filtered_epg_08-21-2025_00-55-19.xml.gz","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\current\epg\2E56DE6699__filtered_epg_08-21-2025_00-55-19.xml.gz","104630","2E56DE669956640DE414BB4E8848EF4669243C9D48733CE5C00634FCAB5807D2"
"epg","311F6B44C5__discover_us_directv.xml","311F6B44C5__discover_us_directv.xml","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\current\epg\311F6B44C5__discover_us_directv.xml","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\current\epg\311F6B44C5__discover_us_directv.xml","129084","311F6B44C5F69F61795BCD1863C36AFF4168F2632759D7F7913B75DC2AA306EB"
"epg","31C4D2299B__tvtv.us.channels.xml","31C4D2299B__tvtv.us.channels.xml","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\current\epg\31C4D2299B__tvtv.us.channels.xml","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\current\epg\31C4D2299B__tvtv.us.channels.xml","266222","31C4D2299B8881ACEBC4688F13D4F19E16927BD93F2991C244A1E35EBBC3E79B"
"epg","331AE3F17F__content.xml","331AE3F17F__content.xml","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\current\epg\331AE3F17F__content.xml","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\current\epg\331AE3F17F__content.xml","12088030","331AE3F17F67B83F63A7D452F4E2AD95325B2CAC548A7D69E5D510413928BB08"
"epg","332C4E63EB__epg_epgshare_rakuten1.xml.gz","332C4E63EB__epg_epgshare_rakuten1.xml.gz","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\current\epg\332C4E63EB__epg_epgshare_rakuten1.xml.gz","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\current\epg\332C4E63EB__epg_epgshare_rakuten1.xml.gz","8926343","332C4E63EB7350DD817DF5E569722645A7507A366553E0FBEAC5E5942E62517D"
"epg","38BE410B9C__directv.com.channels.xml","38BE410B9C__directv.com.channels.xml","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\current\epg\38BE410B9C__directv.com.channels.xml","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\current\epg\38BE410B9C__directv.com.channels.xml","116439","38BE410B9CD7C6EFA0175889DFDD3E57BCD0DADF8728B7D4E8E7FFADF07D082D"
"epg","4144F20154__epg.iptvx.one.channels.xml","4144F20154__epg.iptvx.one.channels.xml","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\current\epg\4144F20154__epg.iptvx.one.channels.xml","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\current\epg\4144F20154__epg.iptvx.one.channels.xml","310277","4144F201542AA626DAB8A5E4B4B90F99A177D94148C786F1B2E07BBECF11C94B"
"epg","41E842131A__tvprofil.com.channels.xml","41E842131A__tvprofil.com.channels.xml","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\current\epg\41E842131A__tvprofil.com.channels.xml","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\current\epg\41E842131A__tvprofil.com.channels.xml","658826","41E842131AA3097C2851820178F9ACADA360FEE3C84EA5ABCD77480BC7B7FAA9"
"epg","440A6C78E3__epg_epgpw_us.xml.gz","440A6C78E3__epg_epgpw_us.xml.gz","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\current\epg\440A6C78E3__epg_epgpw_us.xml.gz","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\current\epg\440A6C78E3__epg_epgpw_us.xml.gz","1528894","440A6C78E32085120E055336EFB6B898A1BF34AF030D2741839FBA58CDCCCBEA"
"epg","45289FBDC2__i.mjh.nz_samsung.channels.xml","45289FBDC2__i.mjh.nz_samsung.channels.xml","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\current\epg\45289FBDC2__i.mjh.nz_samsung.channels.xml","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\current\epg\45289FBDC2__i.mjh.nz_samsung.channels.xml","179197","45289FBDC25B20EA00702E4FF319C814ED4013B5C0AE33F735F7E72D46316290"
"epg","47E15D3924__epg_epgshare_us_locals2.xml.gz","47E15D3924__epg_epgshare_us_locals2.xml.gz","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\current\epg\47E15D3924__epg_epgshare_us_locals2.xml.gz","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\current\epg\47E15D3924__epg_epgshare_us_locals2.xml.gz","30787662","47E15D3924EE29A8EE35F8000283CA3072B213A7BB28290C5EC2FACEDDBDD49C"
"epg","4D2B089DC5__open-epg-au.xml","4D2B089DC5__open-epg-au.xml","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\current\epg\4D2B089DC5__open-epg-au.xml","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\current\epg\4D2B089DC5__open-epg-au.xml","6592541","4D2B089DC5FC0F77FD7DAED83511BE16F4C2F08EF1983D57828528CF4A1080F0"
"epg","4E0F54E40E__epg_openepg_uk4.xml.gz","4E0F54E40E__epg_openepg_uk4.xml.gz","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\current\epg\4E0F54E40E__epg_openepg_uk4.xml.gz","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\current\epg\4E0F54E40E__epg_openepg_uk4.xml.gz","1059308","4E0F54E40EE1218402021086E7638D2B92C9E2F80624E4708D92472C44A5603B"
"epg","50979B71A9__tv24.co.uk.channels.xml","50979B71A9__tv24.co.uk.channels.xml","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\current\epg\50979B71A9__tv24.co.uk.channels.xml","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\current\epg\50979B71A9__tv24.co.uk.channels.xml","109673","50979B71A9901C30C852AC6EDFF21A839559796468EF78950494515F66D39216"
"epg","56469FA948__epg_epgshare_us1.xml.gz","56469FA948__epg_epgshare_us1.xml.gz","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\current\epg\56469FA948__epg_epgshare_us1.xml.gz","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\current\epg\56469FA948__epg_epgshare_us1.xml.gz","3041516","56469FA94862CEE5BD50A559287B467800F2624359AEAF12138E195D2ACB3965"
"epg","574A7C454B__m.tv.sms.cz.channels.xml","574A7C454B__m.tv.sms.cz.channels.xml","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\current\epg\574A7C454B__m.tv.sms.cz.channels.xml","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\current\epg\574A7C454B__m.tv.sms.cz.channels.xml","104383","574A7C454B69DC39753BED29391D16C62DB663188210E9124773060D3EE78467"
"epg","5DB8C6BB2A__sat.tv_en.channels.xml","5DB8C6BB2A__sat.tv_en.channels.xml","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\current\epg\5DB8C6BB2A__sat.tv_en.channels.xml","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\current\epg\5DB8C6BB2A__sat.tv_en.channels.xml","1464677","5DB8C6BB2A0A68527F0D0591AB6B485A17A5D6D4F6EE5B0F0344A964BB434E2E"
"epg","6039B62C15__filtered_epg_08-21-2025_00-56-20.xml.gz","6039B62C15__filtered_epg_08-21-2025_00-56-20.xml.gz","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\current\epg\6039B62C15__filtered_epg_08-21-2025_00-56-20.xml.gz","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\current\epg\6039B62C15__filtered_epg_08-21-2025_00-56-20.xml.gz","104630","6039B62C15309D943880E11A1E5B02D2F1237C89C5FD12903C4EBB53087F9ACD"
"epg","63DC729562__tv.blue.ch.channels.xml","63DC729562__tv.blue.ch.channels.xml","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\current\epg\63DC729562__tv.blue.ch.channels.xml","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\current\epg\63DC729562__tv.blue.ch.channels.xml","101079","63DC7295629D4C0192CCF422A50C24C39AB0391AF08C6C9B45E0CFC917B589ED"
"epg","64C86391E2__epg_openepg_us6.xml.gz","64C86391E2__epg_openepg_us6.xml.gz","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\current\epg\64C86391E2__epg_openepg_us6.xml.gz","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\current\epg\64C86391E2__epg_openepg_us6.xml.gz","187214","64C86391E21BD8A043D484DE4C871CA27F829E01A5D718F12B80DFB9723CFAFB"
"epg","6A84124C6C__ontvtonight.com_ca.channels.xml","6A84124C6C__ontvtonight.com_ca.channels.xml","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\current\epg\6A84124C6C__ontvtonight.com_ca.channels.xml","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\current\epg\6A84124C6C__ontvtonight.com_ca.channels.xml","194733","6A84124C6CB04A8EBEDDB944DE18DD7435027A3FAE994D1408F13AD03FE81863"
"epg","6B19EC6536__epg_iptvorg_directv_channels.xml","6B19EC6536__epg_iptvorg_directv_channels.xml","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\current\epg\6B19EC6536__epg_iptvorg_directv_channels.xml","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\current\epg\6B19EC6536__epg_iptvorg_directv_channels.xml","115153","6B19EC653655E0783125288C2354128935A90E7EFEA7D5DBFF23341A3F2AD016"
"epg","6CFBE66C11__i.mjh.nz_au.channels.xml","6CFBE66C11__i.mjh.nz_au.channels.xml","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\current\epg\6CFBE66C11__i.mjh.nz_au.channels.xml","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\current\epg\6CFBE66C11__i.mjh.nz_au.channels.xml","140880","6CFBE66C11DEFB3DC52AA40F39187DBBE51BD805839A2DCD478523897998D2E0"
"epg","6E4C9B70A8__i.mjh.nz_au.channels.xml","6E4C9B70A8__i.mjh.nz_au.channels.xml","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\current\epg\6E4C9B70A8__i.mjh.nz_au.channels.xml","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\current\epg\6E4C9B70A8__i.mjh.nz_au.channels.xml","141023","6E4C9B70A862D397CB79A5CCE25C28AB998A21376581F7FD78E8F7FB58525653"
"epg","740AB2E12A__i.mjh.nz_samsung.channels.xml","740AB2E12A__i.mjh.nz_samsung.channels.xml","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\current\epg\740AB2E12A__i.mjh.nz_samsung.channels.xml","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\current\epg\740AB2E12A__i.mjh.nz_samsung.channels.xml","179196","740AB2E12AC66C0A1E502FF12E4DB2EA80397F967D6C72F17001B94839557B54"
"epg","75C7071A09__chaines-tv.orange.fr.channels.xml","75C7071A09__chaines-tv.orange.fr.channels.xml","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\current\epg\75C7071A09__chaines-tv.orange.fr.channels.xml","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\current\epg\75C7071A09__chaines-tv.orange.fr.channels.xml","118383","75C7071A090D19CD78C205B71CAE253313051E6A2CE83EC45A42850F184006A1"
"epg","7963BB311D__sat.tv_ar.channels.xml","7963BB311D__sat.tv_ar.channels.xml","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\current\epg\7963BB311D__sat.tv_ar.channels.xml","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\current\epg\7963BB311D__sat.tv_ar.channels.xml","1780826","7963BB311D4FE45CC6CE739F7E2D553D905C1122995965FAAAF4B492B1D894CE"
"epg","7A2B0EB767__epg_epgshare_plex1.xml.gz","7A2B0EB767__epg_epgshare_plex1.xml.gz","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\current\epg\7A2B0EB767__epg_epgshare_plex1.xml.gz","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\current\epg\7A2B0EB767__epg_epgshare_plex1.xml.gz","3766405","7A2B0EB76726F8F53915B6F0ABBFC84BE0FFE6A0ED2F7AA6710FC9457DE47FEA"
"epg","7B584188BD__epg_epgshare_au1.xml.gz","7B584188BD__epg_epgshare_au1.xml.gz","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\current\epg\7B584188BD__epg_epgshare_au1.xml.gz","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\current\epg\7B584188BD__epg_epgshare_au1.xml.gz","4158161","7B584188BD8BB0A622B1A1724D3208FD09F8CECF64C2D05D8F5724366E889C87"
"epg","7BD8022151__epg_iptvorg_ontv_au_channels.xml","7BD8022151__epg_iptvorg_ontv_au_channels.xml","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\current\epg\7BD8022151__epg_iptvorg_ontv_au_channels.xml","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\current\epg\7BD8022151__epg_iptvorg_ontv_au_channels.xml","174298","7BD8022151926A6382D2FF2D69005D7F1E4FFABBA0788A62BC093BA36F25524E"
"epg","7BD8022151__ontvtonight.com_au.channels.xml","7BD8022151__ontvtonight.com_au.channels.xml","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\current\epg\7BD8022151__ontvtonight.com_au.channels.xml","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\current\epg\7BD8022151__ontvtonight.com_au.channels.xml","174298","7BD8022151926A6382D2FF2D69005D7F1E4FFABBA0788A62BC093BA36F25524E"
"epg","7C578F7ED0__tvtv.us.channels.xml","7C578F7ED0__tvtv.us.channels.xml","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\current\epg\7C578F7ED0__tvtv.us.channels.xml","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\current\epg\7C578F7ED0__tvtv.us.channels.xml","260762","7C578F7ED08E453773AD271B7A6BF26F7D887BF351D156CDBEB20A930D82CA2E"
"epg","85D4563F67__m.tv.sms.cz.channels.xml","85D4563F67__m.tv.sms.cz.channels.xml","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\current\epg\85D4563F67__m.tv.sms.cz.channels.xml","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\current\epg\85D4563F67__m.tv.sms.cz.channels.xml","105668","85D4563F673CF57FF13916A0C3249DA5862BC1935D17943418A45BA325104551"
"epg","88182B9474__epg_openepg_au3.xml.gz","88182B9474__epg_openepg_au3.xml.gz","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\current\epg\88182B9474__epg_openepg_au3.xml.gz","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\current\epg\88182B9474__epg_openepg_au3.xml.gz","325270","88182B9474EDDA7C098A29C802231AFEE13161D545A4C9CCC48C5F55DB5F13A2"
"epg","8A54E03C82__epg_epgpw_au.xml.gz","8A54E03C82__epg_epgpw_au.xml.gz","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\current\epg\8A54E03C82__epg_epgpw_au.xml.gz","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\current\epg\8A54E03C82__epg_epgpw_au.xml.gz","906309","8A54E03C82CCC0F3CA7391920316BAAEE29B4E43BECB3B381E20FDFE9D228418"
"epg","94B86B0453__epg.iptvx.one.channels.xml","94B86B0453__epg.iptvx.one.channels.xml","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\current\epg\94B86B0453__epg.iptvx.one.channels.xml","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\current\epg\94B86B0453__epg.iptvx.one.channels.xml","366472","94B86B045354053B7CAA7DFD5D533E3B96A59CA41E3A40C1896219B2BA293394"
"epg","99E11B6678__tvpassport.com.channels.xml","99E11B6678__tvpassport.com.channels.xml","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\current\epg\99E11B6678__tvpassport.com.channels.xml","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\current\epg\99E11B6678__tvpassport.com.channels.xml","2654461","99E11B667866F349E6C4D1D722325EB21A9CFB427693DAFED601DAE717712B2D"
"epg","9D3BBFE1AC__epg_iptvorg_streamingtv_channels.xml","9D3BBFE1AC__epg_iptvorg_streamingtv_channels.xml","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\current\epg\9D3BBFE1AC__epg_iptvorg_streamingtv_channels.xml","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\current\epg\9D3BBFE1AC__epg_iptvorg_streamingtv_channels.xml","339813","9D3BBFE1AC9A2CB2D98EBD6D48AC5605C4A19B990704DE82F31727BC862B54EE"
"epg","9D3BBFE1AC__streamingtvguides.com.channels.xml","9D3BBFE1AC__streamingtvguides.com.channels.xml","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\current\epg\9D3BBFE1AC__streamingtvguides.com.channels.xml","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\current\epg\9D3BBFE1AC__streamingtvguides.com.channels.xml","339813","9D3BBFE1AC9A2CB2D98EBD6D48AC5605C4A19B990704DE82F31727BC862B54EE"
"epg","A09366B22A__epg_openepg_us8.xml.gz","A09366B22A__epg_openepg_us8.xml.gz","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\current\epg\A09366B22A__epg_openepg_us8.xml.gz","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\current\epg\A09366B22A__epg_openepg_us8.xml.gz","188624","A09366B22AFF4D304DEE62F23D7736574A45A4A9AA8824278DA9375633ECE24B"
"epg","A724C44F02__consolidated_channels_only.xml","A724C44F02__consolidated_channels_only.xml","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\current\epg\A724C44F02__consolidated_channels_only.xml","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\current\epg\A724C44F02__consolidated_channels_only.xml","1458104","A724C44F02B99C72893E5CAAEEE001CC0B33ABB0A7A578A83C1F35E855A5C09B"
